TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
10-07-2026,10-07-2026,CM,BSE,STK,544367,INE0SII01026,QPOWER,T,,,,,QUALITY POWER ELECTRICAL EQUIP,1189,1214.25,1163.1,1214.25,1214.25,1156.45,,1212.7,,,20698,24854581,683,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544369,INE13VU01016,BEEZAASAN,MT,,,,,Beezaasan Explotech Limited,348.9,352.9,336,340.6,340.6,337.45,,340.6,,,20000,6921360,25,F1,800,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544371,INE0NR501012,VIKRAMAR,X,,,,,VIKRAM AROMA LIMITED,70.61,71,68.61,69.59,70.12,70.08,,69.59,,,658,46063,42,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544374,INE0JEI23010,ROADSTAR,IF,,,,,ROADSTAR INFRA INVESTMENT TRUS,58,58,58,58,58,58,,58,,,275000,15950000,11,F1,25000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544375,INF579M01BB5,GOLD360,E,,,,,360 ONE Mutual Fund,139.31,141.86,139.06,139.37,139.81,139.5,,139.6,,,293,40856,54,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544376,INF769K01ON4,SELECTIPO,B,,,,,Mirae Asset Mutual Fund,46.78,47.1,46.78,46.93,46.95,46.39,,47.04,,,1279,60012,4,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544377,INF769K01OA1,EQUAL200,B,,,,,Mirae Asset Mutual Fund,13.75,13.82,13.75,13.82,13.82,13.65,,13.82,,,6990,96182,2,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544378,INE0ABU01016,PSPL,M,,,,,PDP Shipping & Projects Limite,53,53,53,53,53,50,,53,,,1000,53000,1,F1,1000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544379,INE0I0M01023,PRABHA,B,,,,,Prabha Energy Limited,147.95,152.1,147.95,151.2,151.15,149.4,,152.33,,,422,64054,21,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544380,INF109K1A021,CASHIETF,F,,,,,ICICI Prudential Mutual Fund,1070.43,1070.45,1070.43,1070.43,1070.43,1069.85,,1070.44,,,10026,10732131,39,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544381,INE16IQ01014,SUPERIRON,MT,,,,,Super Iron Foundry Limited,42,42,42,42,42,40,,42,,,2400,100800,2,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544382,INF846KA1119,VALUEAXIS,B,,,,,Axis Mutual Fund,32.8,33.05,32.72,32.92,32.72,32.49,,32.82,,,7790,255540,24,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544383,INE0SMW01011,PPARIVAH,MT,,,,,PARADEEP PARIVAHAN LIMITED,216,223,215,221.55,223,222.45,,221.55,,,18000,3934140,14,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544384,INF0R8F01091,SILVERCASE,E,,,,,Zerodha Mutual Fund,22,22.74,22,22.17,22.17,22.57,,22.16,,,1145997,25629625,1878,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544385,INF200KB1712,SBIBPB,B,,,,,SBI Mutual Fund,47.38,49.4,47.38,49.02,48.89,47.81,,48.91,,,28065,1377564,79,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544386,INE01EO01010,SPECTRUM,B,,,,,Spectrum Electrical Industries,1919,1945.6,1900,1920.65,1915.15,1909.25,,1921.5,,,496,954414,82,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544387,INE0TGG01014,DESCO,MT,,,,,Desco Infratech Limited,205,208.6,202.8,208,208,205.5,,208,,,14500,2982950,20,F1,500,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544389,INF579M01BC3,SILVER360,E,,,,,360 ONE Mutual Fund,219.46,219.46,214.93,215.66,214.93,218.84,,215.48,,,763,164603,28,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544390,INE1NPP01017,ENRIN,B,,,,,Siemens Energy India Limited,3452.2,3564,3401,3516.95,3507,3439.15,,3526.3,,,27031,94284472,2661,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544391,INE0KWJ01014,RETAGGIO,MT,,,,,Retaggio Industries Limited,54,54,54,54,54,54.63,,54,,,3000,162000,1,F1,3000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544393,INE12IB01015,INFONATIVE,M,,,,,INFONATIVE SOLUTIONS LIMITED,31,32.2,29.51,31.2,32.2,30.8,,31.2,,,16000,499168,10,F1,1600,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544394,INF109K1A153,EVIETF,B,,,,,ICICI Prudential Mutual Fund,31.4,31.53,31.2,31.44,31.52,31.28,,31.41,,,3152,98895,49,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544395,INE1VXE01018,STLNETWORK,T,,,,,STL Networks Limited,25.11,26.09,25.11,25.61,25.61,25.42,,25.65,,,57304,1476591,262,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544396,INE0FFK01017,NPST,B,,,,,Network People Services Techno,1626.35,1668.5,1614,1626.4,1614,1607.35,,1620,,,1099,1808065,193,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544397,INE0LEZ01016,ATHERENERG,B,,,,,Ather Energy Limited,1225,1229.9,1195.85,1224.25,1224.25,1218.8,,1225.6,,,235770,286350987,8370,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544399,INE0RJ901010,SRIGEE,M,,,,,SRIGEE DLM LIMITED,85.56,85.56,83,83,83,85.56,,83,,,3600,304944,3,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544400,INE0MV001018,MANOJJEWEL,M,,,,,Manoj Jewellers Limited,34.5,34.5,32.85,32.86,32.85,34,,32.86,,,12000,400040,5,F1,2000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544402,INE039O01029,JASH,B,,,,,JASH ENGINEERING LIMITED,517.85,541.35,515.45,532.6,531.9,511.8,,532.75,,,18582,9891272,907,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544403,INE14LE01019,ABLBL,B,,,,,Aditya Birla Lifestyle Brands,95.39,96.95,95,95.59,95.78,95.15,,95.55,,,54950,5261863,444,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544404,INE16SF01016,BORANA,B,,,,,BORANA WEAVES LIMITED,307.45,307.45,299.85,301.25,304.5,305,,303.05,,,1696,513688,39,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544405,INE894V01022,BELRISE,B,,,,,BELRISE INDUSTRIES LIMITED,231.3,234,229.75,231.05,231.05,228.8,,231.54,,,124605,28924100,1605,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544406,INE1ABX01018,UNIFIED,M,,,,,UNIFIED DATA TECH SOLUTIONS LI,373,373,366,367.4,366,368.6,,367.4,,,18000,6633700,34,F1,400,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544407,INE0INX01018,AEGISVOPAK,B,,,,,AEGIS VOPAK TERMINALS LIMITED,278.65,291,276.5,283.25,283.7,275.4,,283.18,,,92114,26051305,1203,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544408,INE0AQ201015,THELEELA,B,,,,,Leela Palaces Hotels & Resorts,509.95,509.95,496.05,501.25,498,499.95,,501,,,17957,9006252,542,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544409,INE0TG901011,ASTONEALAB,MT,,,,,ASTONEA LABS LIMITED,282.55,282.55,282.55,282.55,282.55,277.05,,282.55,,,7000,1977850,2,F1,1000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544410,INE0BX301013,PROSTARM,B,,,,,PROSTARM INFO SYSTEMS LIMITED,130.65,132.95,130.6,131.55,132.25,130.85,,132.07,,,22480,2964608,663,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544411,INE090501011,SCODATUBES,B,,,,,Scoda Tubes Limited,148,151.3,146.9,148.65,146.9,148.8,,149.08,,,16081,2396392,259,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544412,INE0TE101010,3BFILMS,MT,,,,,3B FILMS LIMITED,15.66,16.14,15.66,16,16,15.65,,16,,,27000,431400,6,F1,3000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544413,INE0U4701011,DIGITIDE,B,,,,,Digitide Solutions Limited,106.9,110.88,102.43,108.36,109.09,104.89,,108.2,,,79113,8460357,841,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544414,INE0U4101014,BLUSPRING,B,,,,,Bluspring Enterprises Limited,109.55,114.15,107.75,112.65,112.65,106.5,,113.02,,,102507,11362554,969,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544415,INF204KC1EZ3,SNXT30BEES,B,,,,,Nippon India Mutual Fund,42.12,42.41,42.12,42.26,42.26,41.98,,42.23,,,3897,164533,6,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544416,INE0GGO01015,KRISHIVAL,B,,,,,KRISHIVAL FOODS LIMITED,402.5,402.5,395,395.3,400,398.55,,395.6,,,1248,497402,83,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544417,INE0XCV01014,ATENPAPERS,MT,,,,,Aten Papers & Foam Limited,24.25,24.25,23.01,23.01,23.01,23.94,,23.01,,,4800,114912,4,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544418,INE0BYP01024,OSWALPUMPS,B,,,,,Oswal Pumps Limited,413,415.45,407.7,410.45,411,410.3,,410.3,,,33392,13696601,777,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544419,INE0H9P01028,ARIS,B,,,,,ArisInfra Solutions Limited,109.6,111.75,108.9,109.25,109.6,109.9,,109.32,,,9552,1049651,171,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544420,INE1SY401010,RAYMONDREL,B,,,,,Raymond Realty Limited,706.75,711,691.95,699.1,693.25,699.35,,699.95,,,57543,40272609,1412,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544421,INE236E01022,ELLEN,B,,,,,ELLENBARRIE INDUSTRIAL GASES L,270.1,294.5,269.65,294.5,294.5,267.75,,294.25,,,147541,42537493,2853,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544422,INE0ZDY01011,ABRFL,M,,,,,Abram Food Limited,50.11,52.61,50.11,52.61,52.61,50.11,,52.61,,,6000,310164,5,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544423,INE227J01012,KALPATARU,B,,,,,Kalpataru Limited,289.65,293.25,285.9,288.5,286,287.25,,288.05,,,2584,748696,153,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544424,INE0V3U01015,GLOBECIVIL,T,,,,,GLOBE CIVIL PROJECTS LIMITED,41.95,43,40.35,40.75,41.97,41.88,,40.73,,,5173,213613,67,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544425,INE0XRR01010,AJCJEWEL,M,,,,,AJC Jewel Manufacturers Limite,91,91,87,87.52,87,91.1,,87.52,,,12000,1065060,10,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544426,INE0Y0E01012,ICON,MT,,,,,Icon Facilitators Limited,74.5,75,72.01,72.01,72.01,74.5,,72.01,,,8400,619572,6,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544427,INF109K1A344,TOP15IETF,B,,,,,ICICI Prudential Mutual Fund,9.83,9.85,9.78,9.85,9.85,9.75,,9.85,,,5230,51335,23,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544428,INE0SC101013,SEVL,M,,,,,SUPERTECH EV LIMITED,40,40,39.03,39.5,39.5,38.84,,39.5,,,6000,237516,5,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544429,INE756I01012,HDBFS,B,,,,,HDB FINANCIAL SERVICES LIMITED,735,757.7,735,755.3,755.3,734.7,,755.45,,,638344,480596910,1980,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544430,INE12NJ01018,SAMBHV,B,,,,,SAMBHV STEEL TUBES LIMITED,119.9,120,117,118.65,118.65,119.2,,118.65,,,89824,10699977,556,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544431,INE0S9X01011,ACEALPHA,M,,,,,Ace Alpha Tech Limited,117.1,122.25,117,120.5,122.25,117.05,,120.5,,,66000,7883500,23,F1,1000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544432,INE05J901018,IGCL,B,,,,,Indogulf Cropsciences Limited,70.58,72.5,70.17,71.92,72.5,69.45,,71.93,,,15184,1089351,253,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544433,INE130701019,VALINDIA,M,,,,,Valencia India Limited,18.5,19,18.5,19,19,19.35,,19,,,2400,45000,2,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544434,INE0UZO01024,NEETUYOSHI,MT,,,,,Neetu Yoshi Limited,142,144,134,136.15,137.9,140.95,,136.15,,,72800,10155880,75,F1,800,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544435,INE0W1601012,ADCOUNTY,M,,,,,ADCOUNTY MEDIA INDIA LIMITED,98.25,98.53,97.15,97.15,97.15,97.58,,97.15,,,15200,1491216,19,F1,800,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544436,INE0RDJ01019,VANDAN,M,,,,,VANDAN FOODS LIMITED,25.5,26.53,25.5,26.5,26.5,25.5,,26.5,,,13200,345036,9,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544438,INF769K01PB6,INTERNET,B,,,,,Mirae Asset Mutual Fund,13.59,13.59,13.46,13.55,13.55,13.44,,13.58,,,1590,21522,17,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544439,INE0S4R01014,CRIZAC,B,,,,,CRIZAC LIMITED,201.9,202.25,199,200.1,201,198.3,,200.02,,,10571,2117634,258,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544440,INE0TL001013,CRYOGENIC,MT,,,,,CRYOGENIC OGS LIMITED,289,289,280,283.1,282.9,286.55,,283.1,,,11250,3201712,15,F1,750,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544441,INE162901016,METAINFO,MT,,,,,META INFOTECH LIMITED,87,87,82.4,87,87,86.73,,87,,,32000,2715632,36,F1,800,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544442,INE0VWL01017,CHEMKART,MT,,,,,Chemkart India Limited,175,183.1,170,183.1,183.1,174.4,,183.1,,,25800,4635090,39,F1,600,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544443,INE103V01028,TRAVELFOOD,B,,,,,TRAVEL FOOD SERVICES LIMITED,1346,1346,1298.3,1307.25,1304.3,1313.4,,1310.3,,,1686,2206607,258,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544444,INE0UMC01019,GLEN,M,,,,,Glen Industries Limited,65.95,69.9,65.95,68.49,68.49,66.65,,68.49,,,33600,2249064,27,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544445,INE0SJX01015,APL,M,,,,,ASSTON PHARMACEUTICALS LIMITED,75,76.9,75,76.5,76.5,75.5,,76.5,,,6000,457300,6,F1,1000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544446,INE28GN01010,ADVENTHTL,B,,,,,Advent Hotels International Li,144.15,151,144,149.35,147.7,144.15,,148.07,,,26984,4003758,302,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544447,INE0NAZ01010,SMARTWORKS,B,,,,,SMARTWORKS COWORKING SPACES LI,463,473.65,462.8,467.9,471,456.75,,465.75,,,1511,705151,103,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544448,INE124Y01028,PASHUPATI,B,,,,,Pashupati Cotspin Limited,90.4,90.95,87.03,87.7,88.05,88.18,,87.5,,,2534,224887,716,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544449,INE0CZ201020,ANTHEM,B,,,,,Anthem Biosciences Limited,752.65,759.55,749.4,754.8,755.45,751.3,,754.7,,,8286,6255194,807,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544450,INE0TGX01019,CHEMBONDCH,T,,,,,CHEMBOND CHEMICALS  LIMITED,234.35,246.55,230.15,246.55,246.55,234.85,,244.48,,,43368,10681528,130,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544451,INE0LCG01010,MONIKA,M,,,,,MONIKA ALCOBEV LIMITED,224,225,218,220,220,224,,220,,,7200,1590460,18,F1,400,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544452,INE0PTF01017,SWASTIKAAL,MT,,,,,Swastika Castal Limited,80,82.5,78.28,79.28,79.28,82.4,,79.28,,,12000,963120,6,F1,2000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544453,INE0V0L01028,MSECL,MT,,,,,Monarch Surveyors and Engineer,229.5,229.5,226,226,226,224.9,,226,,,7200,1630530,7,F1,600,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544454,INE06ST01018,INDIQUBE,B,,,,,INDIQUBE SPACES LIMITED,174.55,179.75,172.1,178.1,177.4,171.05,,178.11,,,16811,2973275,383,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544455,INE18JU01028,EBGNG,B,,,,,GNG Electronics Limited,661.7,661.7,629.85,634.2,633.55,632.4,,633.85,,,13685,8732671,447,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544456,INE219Y01026,RMDRIP,B,,,,,R M DRIP AND SPRINKLERS SYSTEM,18.46,19.6,18.46,19.26,19.39,18.89,,19.36,,,111800,2134753,846,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544457,INE03NU01014,BRIGHOTEL,B,,,,,Brigade Hotel Ventures Limited,63.92,64.57,63.46,63.73,63.71,63.92,,63.93,,,18906,1210469,142,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544458,INE0FMZ01045,SHREEREF,M,,,,,SHREE REFRIGERATIONS LIMITED,348.5,352,334.35,338.85,341.35,346.5,,338.85,,,161500,55382250,282,F1,500,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544459,INE06ZD01017,SHANTIGOLD,B,,,,,SHANTI GOLD INTERNATIONAL LIMI,216.25,218.35,211.25,212.05,211.35,214.4,,212.09,,,39278,8395803,657,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544460,INE161701011,PATELCHEM,MT,,,,,PATEL CHEM SPECIALITIES LIMITE,95,95,95,95,95,96,,95,,,1600,152000,1,F1,1600,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544461,INE505V01016,EUROBOND,B,,,,,Euro Panel Products Limited,163.1,174.9,163.1,169.85,169.75,162.7,,171.38,,,179,30411,8,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544463,INE15WN01014,REPONO,MT,,,,,REPONO LIMITED,83.26,84,83,84,84,84.23,,84,,,7200,599748,6,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544465,INE06WU01026,LAXMIINDIA,T,,,,,LAXMI INDIA FINANCE LIMITED,112.35,113.4,110,111.01,110.2,111.96,,110.91,,,7305,813634,65,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544466,INE819V01029,CPPLUS,B,,,,,Aditya Infotech Limited,3684.6,3758.75,3610.5,3667.15,3669,3643.65,,3662.5,,,6298,23254156,1094,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544467,INE301O01023,NSDL,B,,,,,National Securities Depository,838.9,864.75,835.25,850.65,850.65,834.6,,850.65,,,1479263,1259716292,27894,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544469,INE0V9Q01010,LOTUSDEV,B,,,,,Sri Lotus Developers and Realt,144.15,146.45,142.8,145.35,144.9,142.3,,145.42,,,33926,4893165,415,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544470,INE08N601015,MBEL,B,,,,,M & B ENGINEERING LIMITED,316.5,322.15,316,319.75,319.75,310.45,,319.6,,,4842,1539135,209,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544472,INE1KH601014,MEHUL,M,,,,,MEHUL COLOURS LIMITED,60,60,60,60,60,59.49,,60,,,1600,96000,1,F1,1600,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544473,INF666M01LM6,GROWWPOWER,B,,,,,Groww Mutual Fund,11.57,11.86,11.57,11.84,11.84,11.67,,11.83,,,83628,986336,272,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544475,INE1IBY01019,ESSEX,MT,,,,,ESSEX MARINE LIMITED,42.95,42.95,39.9,41.89,41.89,42,,41.89,,,16000,656980,8,F1,2000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544476,INE0J5801029,JSLL,B,,,,,Jeena Sikho Lifecare Limited,595.75,599.9,587,592.55,592,591,,593,,,42967,25509646,877,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544477,INE00RL01028,HILINFRA,T,,,,,Highway Infrastructure Limited,45.79,46.42,45,45.73,45.7,45.57,,45.65,,,5704,258131,73,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544478,INF200KB1969,SBILIQETF,F,,,,,SBI Mutual Fund,1047.07,1047.07,1047.07,1047.07,1047.07,1046.66,,1047.09,,,4,4188,1,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544479,INE0GV601021,ALLTIME,B,,,,,ALL TIME PLASTICS LIMITED,237.15,240.25,234.1,235.95,235.8,235,,236.41,,,5632,1335693,167,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544480,INE718I01012,JSWCEMENT,B,,,,,JSW CEMENT LIMITED,135.4,138.95,135.4,138.15,138.15,135.3,,138.21,,,211536,29123084,2766,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544481,INE1JAR25012,KRT,IF,,,,,KNOWLEDGE REALTY TRUST,115.09,115.95,115.09,115.61,115.79,115.11,,115.56,,,11441,1323666,299,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544482,INE0YG001013,STARIMAGIN,MT,,,,,STAR IMAGING AND PATH LAB LIMI,94.35,94.35,90.16,93.84,93.84,94.62,,93.84,,,8000,739650,7,F1,1000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544483,INE111601014,ICODEX,M,,,,,ICODEX PUBLISHING SOLUTIONS LI,38,38.1,37.65,38,38,39.95,,38,,,6000,227700,5,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544484,INE304W01038,BLUESTONE,B,,,,,BlueStone Jewellery and Lifest,574.05,582.8,568,580.9,581.3,571.5,,580.7,,,25864,14911748,956,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544485,INE0MHO01029,REGAAL,T,,,,,REGAAL RESOURCES LIMITED,83,83.49,80.5,82.22,82.8,81.85,,81.26,,,7468,611155,90,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544487,INE0R8B01010,PATELRMART,B,,,,,PATEL RETAIL LIMITED,223,227.25,221.3,225.55,225.55,220.35,,225.44,,,5581,1253899,241,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544488,INE078V01014,VIKRAMSOLR,B,,,,,Vikram Solar Limited,199,204,195.2,203.3,203.3,193.4,,203.35,,,558937,111834395,5478,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544489,INE191201016,LGT,M,,,,,LGT Business Connextions Limit,42.1,42.1,42.1,42.1,42.1,40.32,,42.1,,,1200,50520,1,F1,1200,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544490,INE1B6101010,SHREEJISPG,B,,,,,Shreeji Shipping Global Limite,515.05,553.25,515.05,551.15,551,524.05,,551.75,,,19523,10629672,403,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544491,INE06XZ01023,GEMAROMA,B,,,,,Gem Aromatics Limited,211.55,213.95,203.5,206.55,205.9,211.35,,206.54,,,35653,7373913,563,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544492,INE0PKD01011,MEIL,T,,,,,MANGAL ELECTRICAL INDUSTRIES L,294,303.3,294,299.4,299.4,298.35,,300.7,,,2276,680913,56,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544493,INF204KC1GH6,MANUFGBEES,B,,,,,Nippon India Mutual Fund,158.9,161.02,158.88,160.61,161.02,158.9,,160.28,,,1978,314787,11,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544496,INE01R501028,VIKRAN,B,,,,,Vikran Engineering Limited,73.61,75.17,73.61,74.31,74.25,73.49,,74.34,,,157944,11779456,699,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544497,INE0Y8W01025,AHCL,B,,,,,ANLON HEALTHCARE LIMITED,15.75,15.76,15.5,15.6,15.59,15.44,,15.59,,,80740,1256654,161,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544498,INE0RTI01017,OVAL,M,,,,,OVAL PROJECTS ENGINEERING LIMI,55,55,55,55,55,54.15,,55,,,1600,88000,1,F1,1600,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544501,INE0XX801016,SUGSLLOYD,MT,,,,,SUGS LLOYD LIMITED,150.7,151.35,147,149.35,149,144.15,,149.35,,,131000,19715400,111,F1,1000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544502,INE084K01015,AMANTA,T,,,,,Amanta Healthcare Limited,180,180,180,180,180,183.65,,180,,,1511,271980,27,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544503,INE0ZN101029,RACHIT,MT,,,,,Rachit Prints Limited,213.8,213.8,213.8,213.8,213.8,204,,213.8,,,1000,213800,1,F1,1000,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544504,INE0ZOM01013,GOELCONS,MT,,,,,GOEL CONSTRUCTION COMPANY LIMI,503,505.5,490,491.2,490,501.9,,491.2,,,7600,3777960,17,F1,400,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544506,INE0UJF01018,SHARVAYA,MT,,,,,SHARVAYA METALS LIMITED,100.95,100.95,100.95,100.95,100.95,97.35,,100.95,,,600,60570,1,F1,600,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544507,INF0R8F01141,SML100CASE,B,,,,,Zerodha Mutual Fund,10.91,11.05,10.8,11,10.98,10.81,,11.02,,,52429,577493,195,F1,1,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544509,INE0XZB01017,KRUPALU,M,,,,,Krupalu Metals Limited,31.4,31.4,31.35,31.35,31.35,33,,31.35,,,4800,150640,3,F1,1600,,,,,
10-07-2026,10-07-2026,CM,BSE,STK,544510,INE346R01013,NCML,M,,,,,NILACHAL CARBO METALICKS LIMIT,85,85,83,83.1,83.1,85.8,,83.1,,,6400,537760,4,F1,1600,,,,,
